102
3	35	0
0	20	0
1	17	0
0	7	0
2	22	0
1	6	0
0	10	0
0	32	0
5	18	0
0	17	0
0	4	0
2	27	0
0	30	0
7	22	0
0	1	0
3	12	0
2	28	0
11	36	0
4	15	0
12	39	0
0	39	0
9	30	0
3	39	0
1	21	0
0	27	0
0	14	0
3	11	0
11	35	0
1	15	0
0	36	0
3	34	0
0	21	0
1	16	0
0	24	0
7	24	0
2	23	0
1	5	0
0	11	0
8	25	0
0	33	0
5	17	0
3	33	0
0	18	0
1	19	0
0	5	0
2	24	0
10	32	0
0	8	0
2	7	0
6	20	0
0	31	0
0	2	0
2	29	0
2	8	0
9	29	0
3	38	0
1	20	0
0	28	0
0	15	0
3	10	0
2	30	0
11	34	0
1	14	0
4	13	0
3	31	0
12	37	0
0	37	0
3	37	0
10	31	0
0	22	0
0	25	0
1	4	0
0	12	0
8	26	0
0	34	0
5	16	0
3	32	0
0	19	0
1	18	0
0	6	0
2	25	0
10	33	0
0	9	0
6	21	0
0	16	0
0	3	0
2	26	0
2	9	0
9	28	0
8	27	0
0	29	0
7	23	0
1	13	0
4	14	0
12	38	0
0	38	0
3	36	0
0	23	0
6	19	0
0	26	0
0	13	0
0	35	0
